[[452 512]] , [[452 521]]
[[848 560]] , [[848 563]]
[[518 520]] , [[518 525]]
[[304 536]] , [[304 548]]
[[378 516]] , [[378 520]]
[[840 622]] , [[840 623]]
[[378 516]] , [[378 520]]
[[305 536]] , [[305 543]]
[[314 744]] , [[314 747]]
[[482 526]] , [[482 531]]
[[478 534]] , [[478 543]]
[[526 518]] , [[526 525]]
[[763 514]] , [[761 516]]
[[320 528]] , [[320 533]]
[[507 517]] , [[506 518]]
[[478 534]] , [[478 543]]
[[526 518]] , [[526 525]]
[[655 630]] , [[654 631]]
[[667 528]] , [[668 527]]
[[507 517]] , [[506 518]]
[[507 517]] , [[506 518]]
[[382 516]] , [[382 521]]
[[320 528]] , [[320 533]]
[[382 516]] , [[382 521]]
[[482 516]] , [[482 517]]
[[491 518]] , [[491 522]]
[[332 522]] , [[332 523]]
[[819 528]] , [[820 527]]
[[332 522]] , [[332 523]]
[[526 520]] , [[526 525]]
[[478 536]] , [[478 543]]
[[480 516]] , [[480 519]]
[[381 516]] , [[381 520]]
[[381 516]] , [[381 520]]
[[510 518]] , [[510 523]]
[[750 514]] , [[750 515]]
[[462 262]] , [[462 271]]
[[468 262]] , [[468 267]]
[[483 515]] , [[482 516]]
[[827 522]] , [[828 521]]
[[764 514]] , [[764 515]]
[[650 271]] , [[650 275]]
[[611 265]] , [[611 269]]
[[652 536]] , [[652 541]]
[[640 518]] , [[640 519]]
[[756 512]] , [[756 513]]
[[708 258]] , [[708 262]]
[[798 512]] , [[797 513]]
[[656 258]] , [[656 262]]
[[629 260]] , [[629 264]]
[[694 268]] , [[694 273]]
[[714 518]] , [[712 520]]
[[638 518]] , [[638 523]]
[[460 542]] , [[460 547]]
[[375 511]] , [[375 515]]
[[836 638]] , [[836 639]]
[[375 511]] , [[375 515]]
[[704 516]] , [[704 517]]
[[670 518]] , [[670 527]]
[[792 510]] , [[792 511]]
[[282 546]] , [[282 547]]
[[654 534]] , [[654 537]]
[[646 516]] , [[646 517]]
[[750 160]] , [[750 167]]
[[1008  402]] , [[1008  407]]
[[702 278]] , [[702 285]]
[[696 272]] , [[696 276]]
[[476 534]] , [[476 539]]
[[ 98 340]] , [[ 98 343]]
[[744 152]] , [[744 156]]
[[656 274]] , [[656 279]]
[[625 273]] , [[624 274]]
[[452 512]] , [[452 521]]
[[996 435]] , [[996 439]]
[[841 566]] , [[842 565]]
[[454 512]] , [[454 520]]
[[1000  435]] , [[1000  439]]
[[454 512]] , [[454 520]]
[[730 130]] , [[730 134]]
[[672 258]] , [[672 262]]
[[626 258]] , [[626 262]]
[[838 672]] , [[838 681]]
[[650 628]] , [[650 631]]
[[378 514]] , [[378 515]]
[[817 532]] , [[818 531]]
[[304 534]] , [[304 535]]
[[750 514]] , [[750 515]]
[[750 514]] , [[750 515]]
[[448 512]] , [[448 520]]
[[502 518]] , [[502 523]]
[[819 530]] , [[820 529]]
[[680 258]] , [[680 262]]
[[514 516]] , [[514 517]]
[[802 514]] , [[801 515]]
[[648 584]] , [[647 585]]
[[656 616]] , [[656 621]]
[[835 524]] , [[836 523]]
[[835 524]] , [[836 523]]
[[480 530]] , [[480 535]]
[[526 520]] , [[526 527]]
[[502 518]] , [[502 523]]
[[809 530]] , [[810 529]]
[[752 514]] , [[752 515]]
[[306 538]] , [[306 539]]
[[826 534]] , [[826 541]]
[[380 516]] , [[380 523]]
[[380 516]] , [[380 523]]
[[482 530]] , [[482 533]]
[[454 512]] , [[454 516]]
[[380 516]] , [[380 517]]
[[716 162]] , [[715 163]]
[[758 514]] , [[758 515]]
[[758 514]] , [[758 515]]
[[482 530]] , [[482 533]]
[[475 512]] , [[475 517]]
[[849 554]] , [[848 555]]
[[482 529]] , [[482 533]]
[[847 554]] , [[847 559]]
[[514 516]] , [[514 519]]
[[380 515]] , [[379 516]]
[[472 512]] , [[472 517]]
[[752 160]] , [[752 164]]
[[738 152]] , [[737 153]]
[[310 534]] , [[310 537]]
[[752 161]] , [[752 165]]
[[665 530]] , [[666 529]]
[[657 258]] , [[657 262]]
[[472 512]] , [[472 513]]
[[486 514]] , [[486 519]]
[[756 512]] , [[755 513]]
[[839 642]] , [[840 641]]
[[808 514]] , [[808 515]]
[[833 542]] , [[834 541]]
[[994 432]] , [[994 441]]
[[374 515]] , [[373 516]]
[[520 516]] , [[520 521]]
[[698 275]] , [[698 279]]
[[480 514]] , [[479 515]]
[[750 160]] , [[750 165]]
[[666 275]] , [[666 279]]
[[698 275]] , [[698 279]]
[[446 512]] , [[446 521]]
[[709 168]] , [[708 169]]
[[726 164]] , [[726 169]]
[[670 258]] , [[670 262]]
[[314 528]] , [[314 533]]
[[380 516]] , [[380 520]]
[[728 255]] , [[728 259]]
[[805 524]] , [[806 523]]
[[667 532]] , [[668 531]]
[[478 514]] , [[478 520]]
[[382 514]] , [[382 515]]
[[760 515]] , [[757 518]]
[[657 265]] , [[656 266]]
[[815 522]] , [[816 521]]
[[801 524]] , [[802 523]]
[[722 254]] , [[722 258]]
[[480 516]] , [[480 521]]
[[794 512]] , [[794 513]]
[[379 516]] , [[379 517]]
[[379 516]] , [[379 517]]
[[833 522]] , [[834 521]]
[[811 524]] , [[812 523]]
[[379 516]] , [[379 517]]
[[839 564]] , [[839 565]]
[[494 518]] , [[494 523]]
[[480 526]] , [[480 533]]
[[379 516]] , [[379 517]]
[[480 526]] , [[480 531]]
[[809 524]] , [[810 523]]
[[739 151]] , [[738 152]]
[[480 516]] , [[480 521]]
[[790 512]] , [[790 513]]
[[496 516]] , [[496 521]]
[[727 272]] , [[727 276]]
[[848 560]] , [[848 563]]
[[518 520]] , [[518 525]]
[[304 536]] , [[304 548]]
[[378 516]] , [[378 520]]
[[840 622]] , [[840 623]]
[[378 516]] , [[378 520]]
[[305 536]] , [[305 543]]
[[314 744]] , [[314 747]]
[[482 526]] , [[482 531]]
[[478 534]] , [[478 543]]
[[526 518]] , [[526 525]]
[[763 514]] , [[761 516]]
[[320 528]] , [[320 533]]
[[507 517]] , [[506 518]]
[[478 534]] , [[478 543]]
[[526 518]] , [[526 525]]
[[655 630]] , [[654 631]]
[[667 528]] , [[668 527]]
[[507 517]] , [[506 518]]
[[507 517]] , [[506 518]]
[[382 516]] , [[382 521]]
[[320 528]] , [[320 533]]
[[382 516]] , [[382 521]]
[[482 516]] , [[482 517]]
[[491 518]] , [[491 522]]
[[332 522]] , [[332 523]]
[[819 528]] , [[820 527]]
[[332 522]] , [[332 523]]
[[526 520]] , [[526 525]]
[[478 536]] , [[478 543]]
[[480 516]] , [[480 519]]
[[381 516]] , [[381 520]]
[[381 516]] , [[381 520]]
[[510 518]] , [[510 523]]
[[750 514]] , [[750 515]]
[[462 262]] , [[462 271]]
[[468 262]] , [[468 267]]
[[483 515]] , [[482 516]]
[[827 522]] , [[828 521]]
[[764 514]] , [[764 515]]
[[650 271]] , [[650 275]]
[[611 265]] , [[611 269]]
[[652 536]] , [[652 541]]
[[640 518]] , [[640 519]]
[[756 512]] , [[756 513]]
[[708 258]] , [[708 262]]
[[798 512]] , [[797 513]]
[[656 258]] , [[656 262]]
[[629 260]] , [[629 264]]
[[694 268]] , [[694 273]]
[[714 518]] , [[712 520]]
[[638 518]] , [[638 523]]
[[460 542]] , [[460 547]]
[[375 511]] , [[375 515]]
[[836 638]] , [[836 639]]
[[375 511]] , [[375 515]]
[[704 516]] , [[704 517]]
[[670 518]] , [[670 527]]
[[792 510]] , [[792 511]]
[[282 546]] , [[282 547]]
[[654 534]] , [[654 537]]
[[646 516]] , [[646 517]]
[[750 160]] , [[750 167]]
[[1008  402]] , [[1008  407]]
[[702 278]] , [[702 285]]
[[696 272]] , [[696 276]]
[[476 534]] , [[476 539]]
[[ 98 340]] , [[ 98 343]]
[[744 152]] , [[744 156]]
[[656 274]] , [[656 279]]
[[625 273]] , [[624 274]]
